month_id,subscriber_uid,city,fsa,services_subscribed_name,internet_service_level,internet_rgu,account_mrr,internet_mrr
1704,1517110,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 10(GF),1,207,65
1704,1520247,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,188.9,79.9
1704,1520387,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,193,35.05
1704,1520521,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,141,75
1704,1520660,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,210,93
1704,1520514,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,239,65
1704,1520435,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,184.9,79.9
1704,1520436,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,168.95,35.05
1704,1520562,FORT MCMURRAY,T9K,Video - Internet,High Speed 20(GF),1,137,72
1704,1520572,FORT MCMURRAY,T9J,Video - Internet,Internet 150,1,180,100
1704,1520600,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,194.9,79.9
1704,1520936,FORT MCMURRAY,T9H,Video - Internet,Broadband 50(GGF),1,198.99,93
1704,1520948,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,186,73
1704,1532819,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,209.9,56.9
1704,1513237,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,180,66
1704,1513216,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,192,73
1704,1513273,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,146,66
1704,1513292,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,176.95,62
1704,1513295,FORT MCMURRAY,T9H,Video - Internet,Internet 5,1,120,55
1704,1513298,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,180,66
1704,1513342,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,210.9,79.9
1704,1513388,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,215,35.05
1704,1514278,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,131,66
1704,1514284,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,233,84
1704,1514288,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,131,65
1704,1514301,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,82.9,44.9
1704,1517294,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,159.9,79.9
1704,1517305,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,107.9,46.8
1704,1517310,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,158.85,79.9
1704,1517312,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,177.89,79.9
1704,1517354,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 20(GF),1,113,72
1704,1517410,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,213,66
1704,1517421,FORT MCMURRAY,T9H,Video - Internet - Phone,Extreme(GF),1,241.5,46.05
1704,1517371,FORT MCMURRAY,T9J,Video - Internet - Phone,Internet 15,1,179,66
1704,1517387,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,185,35.05
1704,1521147,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,203.95,75
1704,1521159,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 20(GF),1,199,72
1704,1521195,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,166.9,79.9
1704,1521087,FORT MCMURRAY,T9K,Internet,Internet 30,1,65,65
1704,1521096,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,96,56
1704,1521099,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,227.9,62
1704,1521130,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,168.98,75
1704,1520990,FORT MCMURRAY,T9K,Video - Internet,High Speed 20(GF),1,170,72
1704,1521009,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 10(GF),1,241,65
1704,1521028,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,184,68
1704,1521373,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,225,73
1704,1521437,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1704,1521595,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,151,75
1704,1521611,FORT MCMURRAY,T9K,Video - Internet,Extreme(GF),1,232,46.05
1704,1521620,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,153.9,69.9
1704,1521713,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,182,66
1704,1521502,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,131,75
1704,1521753,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,185,61
1704,1521776,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,73,73
1704,1521790,FORT MCMURRAY,T9K,Internet,Internet 15,1,66,66
1704,1521795,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 60,1,242,90
1704,1521859,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,160,75
1704,1521928,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,223.85,66
1704,1521947,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,143.95,65
1704,1521950,FORT MCMURRAY,T9H,Internet - Phone,Internet 150,1,126.9,79.9
1704,1521995,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,210,95
1704,1522000,FORT MCMURRAY,T9H,Video - Internet,Internet 5,1,120,55
1704,1522007,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,177,66
1704,1514931,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,164,35.05
1704,1514944,FORT MCMURRAY,T9H,Internet,Internet 15,1,66,66
1704,1514980,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,244,35.05
1704,1514976,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,137.9,79.9
1704,1517292,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,221.99,65
1704,1517364,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,138,62
1704,1517326,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,202,75
1704,1517496,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,234.9,79.9
1704,1517450,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,156.9,79.9
1704,1517430,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,190,35.05
1704,1517604,FORT MCMURRAY,T9H,Video - Internet,Internet 150 Plus,1,173.9,99.9
1704,1517618,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,218.9,79.9
1704,1517619,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,109.9,49.9
1704,1517558,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,122.9,79.9
1704,1517566,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,158,66
1704,1517572,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,172.9,79.9
1704,1517669,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,161.9,74.9
1704,1517728,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,64,64
1704,1517810,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 20(GF),1,168,72
1704,1517827,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,154.9,79.9
1704,1517872,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,161,75
1704,1517882,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,181,66
1704,1517775,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 10(GF),1,157,65
1704,1517893,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,119.9,41.8
1704,1517929,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,149,66
1704,1517967,FORT MCMURRAY,T9K,Video - Internet - Phone,Extreme(GF),1,197,70
1704,1517972,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,192.9,69.9
1704,1517996,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,118,62
1704,1521027,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,188,35.05
1704,1520957,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,163.9,79.9
1704,1521166,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,231,65
1704,1521046,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,151,66
1704,1521053,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,239,100
1704,1521059,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,152,61
1704,1521068,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,113,45
1704,1521132,FORT MCMURRAY,T9H,Video - Internet,Broadband 50(GGF),1,207,89
1704,1521191,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,191.89,79.9
1704,1521286,FORT MCMURRAY,T9H,Internet,High Speed 10(GF),1,65,65
1704,1521467,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,210,35.05
1704,1521447,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 20(GF),1,217,72
1704,1521560,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,190,62
1704,1528125,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,210,70
1704,1532676,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1704,1512758,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,172,35.05
1704,1512777,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,206.9,79.9
1704,1512817,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,130,30
1704,1512830,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,245,75
1704,1512932,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,138,35.05
1704,1512902,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,139,62
1704,1512995,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,147.9,66
1704,1513052,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,138,35.05
1704,1513177,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,129.95,62
1704,1513058,FORT MCMURRAY,T9K,Video - Internet,Extreme(GF),1,216,70
1704,1513091,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,229,73
1704,1513098,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,144.9,79.9
1704,1514592,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,222,93
1704,1514596,FORT MCMURRAY,T9J,Video - Internet,High-Speed(GF),1,140.95,35.05
1704,1514603,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 20(GF),1,199,72
1704,1514392,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,142,66
1704,1514341,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,120,66
1704,1514327,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,208.9,79.9
1704,1514329,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,124.9,79.9
1704,1514375,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,193.95,62
1704,1514347,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,217,62
1704,1514616,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,151,65
1704,1514631,FORT MCMURRAY,T9K,Video - Internet,Internet 60,1,79,40
1704,1514666,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,187.95,66
1704,1514673,FORT MCMURRAY,T9H,Video - Internet,Internet 60,1,147,50
1704,1514684,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,156.95,35.05
1704,1514725,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,188.9,69.9
1704,1514742,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,150.9,49.9
1704,1514756,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,137.85,46.2
1704,1514788,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,151,56
1704,1514811,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,141,35.05
1704,1514823,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,140,75
1704,1514903,FORT MCMURRAY,T9J,Internet,High-Speed(GF),1,1.95,0
1704,1514870,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,178,75
1704,1514945,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,191,75
1704,1514957,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,163.9,79.9
1704,1514972,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,197.9,79.9
1704,1517466,FORT MCMURRAY,T9K,Video - Internet,High Speed 20(GF),1,182,72
1704,1517498,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,202.99,65
1704,1516513,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,169,66
1704,1516553,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,187,75
1704,1516570,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,215,35.05
1704,1516584,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,142,66
1704,1516588,FORT MCMURRAY,T9K,Video - Internet,Internet 60,1,141,50
1704,1516621,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,150.95,64
1704,1516716,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,147.9,79.9
1704,1516692,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,212,65
1704,1516775,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,212,75
1704,1516838,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,119.9,79.9
1704,1517011,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 10(GF),1,180,65
1704,1516998,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,178,75
1704,1517002,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,99,73
1704,1516932,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,206.9,79.9
1704,1516937,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,131.9,79.9
1704,1516945,FORT MCMURRAY,T9K,Video - Internet - Phone,Extreme(GF),1,221,65
1704,1516883,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,138,45
1704,1517039,FORT MCMURRAY,T9H,Internet,Internet 30,1,83.99,75
1704,1519986,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,162,62
1704,1519942,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 60,1,106,45
1704,1519943,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,125.9,46.8
1704,1520068,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,5.95,0
1704,1520131,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,141,75
1704,1520143,FORT MCMURRAY,T9H,Video - Internet - Phone,Extreme(GF),2,284.9,69.05
1704,1520362,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,191,75
1704,1520405,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,164.9,74.9
1704,1520434,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,135.9,39.9
1704,1520467,FORT MCMURRAY,T9K,Internet,Broadband 50(GGF),1,88,88
1704,1520607,FORT MCMURRAY,T9K,Video - Internet - Phone,Extreme(GF),1,203,73
1704,1520519,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,188,50
1704,1520527,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,198,95
1704,1520535,FORT MCMURRAY,T9K,Video - Internet - Phone,Extreme(GF),1,206,70
1704,1525814,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,113,50
1704,1526232,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,129,75
1704,1526216,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,200,75
1704,1526172,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 100(GGF),1,227,76
1704,1526149,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,170.9,49.9
1704,1526156,FORT MCMURRAY,T9H,Internet - Phone,Internet 150,1,130.9,79.9
1704,1525998,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,217.9,79.9
1704,1526056,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,175,75
1704,1526068,FORT MCMURRAY,T9H,Internet - Phone,Internet 150,1,110.9,79.9
1704,1526255,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,113,61
1704,1526259,FORT MCMURRAY,T9H,Internet,Internet 150,1,79.9,79.9
1704,1526272,FORT MCMURRAY,T9H,Internet,Internet 150,1,79.9,79.9
1704,1526393,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 5,1,175.95,55
1704,1526428,FORT MCMURRAY,T9H,Video - Internet,High Speed 10(GF),1,121,65
1704,1532479,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 5,1,178,55
1704,1533299,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,99.9,49.6
1704,1533458,FORT MCMURRAY,T9K,Internet - Phone,High Speed 20(GF),1,128,72
1704,1533267,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,216.9,79.9
1704,1533160,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,180,66
1704,1533169,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,160.9,79.9
1704,1533515,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,214,93
1704,1532645,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,115.95,66
1704,1533193,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,76,30
1704,1532548,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,201.9,79.9
1704,1533656,FORT MCMURRAY,T9K,Internet - Phone,Internet 150,1,105.9,79.9
1704,1533682,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,190.9,74.9
1704,1533528,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,140.9,79.9
1704,1534336,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,141,62
1704,1517595,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,120,55
1704,1517511,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,246,66
1704,1517529,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,141,65
1704,1517635,FORT MCMURRAY,T9H,Video - Internet,Extreme(GF),1,150,70
1704,1517879,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,158,35.05
1704,1517849,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,158,66
